arg-id,argument,x,y,cluster-level-1-id,cluster-level-2-id
A131_1,ローカルの人々の声を聞き入れていない。,9.070096015930176,2.82096004486084,1_7,2_45
A131_2,再稼働の進捗を見ても、目標年度の発電力に間に合わないので、天然ガスで電力需要の増加を賄うことを再検討すべき。,5.2561774253845215,5.6631293296813965,1_4,2_0
A132_0,石炭火力発電所の段階的廃止に向けた具体的方針と全廃の時期を明確に示すべきである。,3.365830183029175,3.0438592433929443,1_2,2_3
A132_1,エネルギー基本計画は、COPやG7で合意した石炭火力の段階的廃止を実現するための具体的道筋を示すべきである。,3.7054831981658936,2.48685359954834,1_2,2_42
A133_0,火力は温存し、原発は最大限活用するというエネルギー基本計画には疑問がある。,6.9058027267456055,5.83494758605957,1_5,2_62
A133_1,福島第一原発事故の教訓が真剣に受け止められているか疑問であり、安全神話の復活が懸念される。,10.183719635009766,7.436259746551514,1_6,2_29
A133_2,原発の安全対策費や広報費は国民に説明すべきである。,6.592955589294434,7.803905487060547,1_5,2_10
A133_3,原発が安全であるなら、大都市に建設すべきである。,9.10364055633545,5.808210372924805,1_8,2_41
A133_4,残土を日本中に振りまくのはやめるべきである。,7.863365173339844,5.175009250640869,1_8,2_15
A133_5,福島第一原発は石棺にして放射能が下がってから廃炉作業を行うべきである。,10.53409481048584,7.636092185974121,1_6,2_29
A133_6,地震大国で原発を動かすのは狂気であり、在野の学者の意見に耳を傾けるべきである。,9.49286937713623,6.629973888397217,1_6,2_50
A133_7,再生可能エネルギーの地産地消を推進し、太陽光パネルの設置や省エネを強化すべきである。,4.07896089553833,6.766185760498047,1_4,2_22
A133_8,核燃サイクルやプルサーマルは断念すべきであり、未来への負担を押し付ける政策はやめるべきである。,7.394140720367432,7.500327110290527,1_5,2_33
A133_9,原発回帰や60年延長の決定は白紙に戻し、国民の意見を聴取してエネルギー政策を決めるべきである。,8.295461654663086,3.075505256652832,1_7,2_54
A134_0,化石燃料依存は避けられなかったかもしれないが、その後10年以上にわたり状況が改善されなかったのは施政者の怠慢によるものである。,3.9304139614105225,4.169254779815674,1_2,2_17
A134_1,原発推進・再生可能エネルギー抑制の方針を改め、再生可能エネルギー産業の興隆を促す政策を打ち出すべきである。,5.202606201171875,5.124004364013672,1_4,2_0
A134_2,エネルギー危機に耐えうる需給構造は、我が国の自然・風土がもつ自助力を活かして構築されるべきである。,4.622529983520508,5.402096748352051,1_4,2_14
A134_3,再生可能エネルギー潜在力や省エネ技術を活用し、新たな技術開発を進めることがエネルギー安全保障である。,4.043796062469482,5.711619853973389,1_4,2_32
A135_0,天然ガスの確保・供給体制において具体的な対策が記載されていないのは問題である。,3.673732280731201,3.456298589706421,1_2,2_43
A135_1,長期LNG契約の必要性は理解されているが、契約の減少に対する政府の具体的な動きが示されていない。,2.76200795173645,3.397176742553711,1_2,2_37
A136_0,青森県六ケ所村の再処理工場は稼働の見通しが立たず、使用済み核燃料が各原発に溜まり続けていることは問題である。,7.631046295166016,8.15105152130127,1_6,2_49
A136_1,高レベル廃棄物の最終処分場計画の先行きが不透明である。,7.715298175811768,8.623677253723145,1_6,2_49
A136_2,老朽原発の稼働期間の延長は事故の危険性を高める。,9.033835411071777,6.303551197052002,1_8,2_23
A136_3,「第7次基本計画」の方針転換は非現実的であり、原発への依存度を低減すべきである。,6.86760950088501,2.23472261428833,1_7,2_11
A136_4,2040年の電源構成における原子力の「2割程度」という構成比は非現実的である。,5.086453437805176,3.725555419921875,1_1,2_51
A136_5,自然災害が多発する日本における原発推進のリスクが明らかになっている。,9.208425521850586,7.0532402992248535,1_6,2_50
A136_6,気候危機に対処するためには再生エネルギーの比率を高める必要がある。,4.885682582855225,4.30264139175415,1_1,2_25
A136_7,「第7次エネルギー基本計画」では脱原発を明確に示し、再生可能エネルギー100パーセントを目指すべきである。,6.793152332305908,2.2694337368011475,1_7,2_11
A137_0,再エネの最大限活用は理解できるが、エネルギー安定供給の観点から火力の代替措置を明記すべきである。,4.485296249389648,5.676440715789795,1_4,2_32
A137_1,エネルギーの安定供給は国力を維持するうえで不可欠である。,4.699778079986572,5.590564727783203,1_4,2_14
A137_2,脱炭素を地球規模で推進しつつ、わが国のエネルギー安定供給を両立させる手立ての早急な解を期待する。,3.9670722484588623,3.5008978843688965,1_2,2_43
A138_0,資源エネルギー庁の「第7次エネルギー基本計画（原案）」は、原子力への依存度を低減する文言がなくなり、原子力を最大限に活用する方針転換を示していることが問題である。,6.808279037475586,2.328648090362549,1_7,2_11
A138_1,福島第1原子力発電所の事故の収束・廃炉作業が見通せない中での原子力への回帰は問題であり、原水禁として抗議声明を発出した。,10.506254196166992,7.722437858581543,1_6,2_29
A138_2,「第7次エネルギー基本計画（原案）」が石炭火力への依存を継続する内容であることも問題である。,6.8185882568359375,2.232780933380127,1_7,2_11
A139_0,原発は建設費や維持費、廃炉費用が非常に高額であるため、再生可能エネルギーの方が経済的に優位性がある。,6.102257251739502,7.531695365905762,1_5,2_38
A139_1,原発事故が発生した場合、復旧や賠償に莫大な費用がかかり、経済全体に深刻な影響を与えるため、再生可能エネルギーを推進することが持続可能な社会の実現において重要である。,5.964283466339111,6.314925193786621,1_4,2_39
A140_0,地層処分の技術的信頼性について、長期的な安全性に懸念が残るため、評価の具体的な内容や結果について詳細な情報が必要である。,8.016921043395996,7.6230974197387695,1_5,2_52
A140_1,地域住民の理解と協力を得るための対話の場が設置されているが、具体的な対話内容や反対意見への対応について知りたい。,8.930988311767578,2.560682535171509,1_7,2_16
A140_2,国が前面に立って取り組む役割について、具体的な活動や広報・教育活動の内容を知りたい。,8.791228294372559,3.1952502727508545,1_7,2_45
A140_3,技術開発を進め、最新知見を反映する具体的な技術開発や研究成果の活用例について知りたい。,5.495635986328125,5.947465419769287,1_4,2_39
A140_4,使用済燃料の直接処分等の代替処分オプションに関する調査研究や可逆性・回収可能性の維持に関する取り組みについて知りたい。,5.430149555206299,5.572170734405518,1_4,2_0
A140_5,国内外の関係機関との連携や他国の成功・失敗事例から学んだことについて具体的な情報を求める。,8.784189224243164,3.2405076026916504,1_7,2_45
A140_6,これらの点について詳しい情報や具体例が提供されることで理解が深まると思う。,8.543079376220703,3.4193785190582275,1_8,2_2
A141_0,石炭火力発電所の段階的廃止に向けた具体的方針と全廃の次期を明確に示すべきである。,3.43157696723938,3.0653457641601562,1_2,2_3
A141_1,日本は2030年代前半までに石炭火力をゼロにする必要がある。,3.326220989227295,2.4449262619018555,1_2,2_42
A142_0,再生可能エネルギーの発電出力が天候に左右される課題を克服するために、余剰エネルギーを水素として蓄積することが効果的である。,3.7588484287261963,6.284916877746582,1_4,2_20
A142_1,水素製造所は、太陽光発電所や洋上風力発電所に併設することが効果的であり、政府の支援により整備を促進する必要がある。,2.140512466430664,6.220616340637207,1_3,2_58
A142_2,水素の搬送及び利用においては、液体のまま行うことが必要であり、カートリッジ式の普及を進めるために政府及び関係業界が協力することが求められる。,1.8705781698226929,6.254510402679443,1_3,2_58
A142_3,カートリッジ化により、一般のガソリンスタンドでの水素供給が可能になることが期待される。,1.8700705766677856,6.159481525421143,1_3,2_58
A143_0,「第7次エネルギー基本計画」では、脱原発を明確に示し、再生可能エネルギーを増やすエネルギー政策を示すべきである。,6.772590160369873,2.25020170211792,1_7,2_11
A143_1,「人類と核は共存できない」という認識は福島第１原発の事故によって明らかになった。,9.948451042175293,7.44135856628418,1_6,2_1
A143_2,「第４次計画」での方針転換は科学的根拠に基づかない国民の安全を無視した政策である。,7.061819076538086,2.233635425567627,1_7,2_11
